File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9
o2_gr_e12,C,2,0.07996708585365855,0.2221009826923077,0.27682456346153844,0.03256455504950495,0.08497110615384616,0.07426756027210885,0.28,0.28,0.2590857661538462
o3_gr_e01,B,1,0.15037323954545453,0.17092889666666666,0.14774125348484848,0.02585544232323233,0.041102907291666664,0.0503798194736842,0.11146045257575758,0.14354594863636363,0.11919023939393938
o3_gr_e02,B,1,0.1584423,0.16293334863636363,0.15323526333333334,0.026821665094339635,0.044935169484536124,0.05335545200000002,0.13120256424242427,0.1556300275757576,0.1276122563636364
o3_gr_e03,B,1,0.13556416303030305,0.1702345831818182,0.1470857153030303,0.026799788380952403,0.04135768818181821,0.0491242942276423,0.14649010772727275,0.1461875128787879,0.11783545939393941
o3_gr_e04,C,2,0.05884206349397593,0.13273858393939394,0.2304949548484848,0.029263871521739128,0.0546734519327731,0.07032349843478262,0.19936232,0.1417708303030303,0.08244649357142855
o3_gr_e05,B,1,0.07558010757575759,0.1282797968181818,0.1408011827272727,0.0314545597368421,0.035815137721518966,0.04726428364485981,0.1641432431818182,0.18323501606060605,0.19080996833333333
o3_gr_e06,B,1,0.11910117696969698,0.13365185893939394,0.09991648257575755,0.03159318792792792,0.03712360966292132,0.04408160131386861,0.1647024459090909,0.18077154833333328,0.17223243954545456
o3_gr_e07,C,2,0.055586693,0.11704686606060603,0.15930036696969696,0.02237801516483517,0.04190850350427352,0.06663108740458017,0.15678525,0.1608754277272727,0.08193882475000006
o3_gr_e08,B,1,0.10181511727272728,0.144246085,0.13269992484848486,0.027851666320754725,0.0477996579090909,0.059993676814814836,0.13890785393939392,0.1824224190909091,0.13255374681818183
o3_gr_e09,C,2,0.04656770954545457,0.08413713097222225,0.14801635681818187,0.0358452484848485,0.04146049357798167,0.08640257658536589,0.1434703484848485,0.12056327318181817,0.1006400916483517
o3_gr_e10,B,1,0.1907733765151515,0.16414916151515152,0.09703237000000003,0.030223888686868705,0.042719410654205626,0.04773109466666669,0.1313176943939394,0.1300724725757576,0.12256996500000006
o3_gr_e11,B,1,0.14900336666666664,0.14974372833333333,0.10264481575757575,0.03021572482456139,0.04201041414893616,0.045043923488372085,0.12376690636363635,0.14791836090909088,0.11033507999999996
o3_gr_e12,B,1,0.1832269043939394,0.1625809856060606,0.0782279907692308,0.030576127142857172,0.039672477849462366,0.04597290137254904,0.14125484515151515,0.13769797515151516,0.10955675984848488
o4_gr_e01,A,0,0.052137318181818174,0.06029316818181817,0.09078742480519482,0.012962709624999989,0.031865566075949356,0.08124504805194804,0.029683795631067954,0.052264122857142846,0.09411110402597403
o4_gr_e02,A,0,0.049016349740259764,0.05655122922077924,0.08517592454545456,0.011762006896551743,0.03587463552941178,0.0959826164935065,0.026881614513274355,0.0568011017346939,0.10804170012987013
o4_gr_e03,A,0,0.027104097662337685,0.04820677545454549,0.0950953125974026,0.009935204318181838,0.033539423670886116,0.08648526116883118,0.015996752142857163,0.03916340753086422,0.09879458064935068
o4_gr_e04,A,0,0.07175746779220779,0.06058584623376623,0.03915932630952382,0.03048678454545454,0.029278765116279075,0.05427324513043477,0.04262523022988506,0.07346466615384613,0.11896258454545455
o4_gr_e05,A,0,0.06325425155844157,0.05997676610389612,0.03955081089743591,0.024171806233766257,0.027688329638554242,0.04841645073684214,0.04072526252631582,0.0688736231868132,0.1045103767532468
o4_gr_e06,A,0,0.05219309831168833,0.05146364025974028,0.04326515062500005,0.020495693116883148,0.03342190397727275,0.05927338693877555,0.04323036229166669,0.07927419135416668,0.12638609844155846
o4_gr_e07,A,0,0.07456378506493508,0.05622262272727274,0.045288543116883136,0.013829409090909118,0.03421789886363639,0.06363568647058823,0.042089802745098055,0.0708314637894737,0.10007809116883119
o4_gr_e08,A,0,0.0182614198701299,0.05071286000000002,0.06705975025974026,0.01199531166666669,0.03100043000000003,0.06646406207792212,0.031763998181818215,0.055891126623376655,0.08311772285714289
o4_gr_e09,A,0,0.05344071909090908,0.05179303090909089,0.05145737428571428,0.014957663536585347,0.038294541098901076,0.06660735743902436,0.0382254019387755,0.06985727505263159,0.10498604428571424
o4_gr_e10,A,0,0.02580769164556964,0.07009077196078434,0.13453786233766235,0.0388028885714286,0.03590829747474751,0.0663384511688312,0.07168808233766237,0.0328398133766234,0.04605674311688314
o4_gr_e11,A,0,0.07443051064935065,0.04735528241758244,0.12109724844155843,0.024426916233766225,0.037892999473684214,0.08636076116883117,0.03616594150000001,0.0449974738961039,0.07745792558441557
o4_gr_e12,A,0,0.0253820489873418,0.06519075091836739,0.13288940142857145,0.02789560389610392,0.03693786542553194,0.07636777909090911,0.06798067545454548,0.04721140155844159,0.06190372649350651
o5-01_gr_e01,B,1,0.15094829025316456,0.16218371848101262,0.18,0.0449419095625,0.05933276959677419,0.10547202759493671,0.17145603670886075,0.16083046911392407,0.17703241569620254
o5-01_gr_e02,B,1,0.16078751898734175,0.1575294874683544,0.17452013886075948,0.04376144014492752,0.056233999999999965,0.07644800999999998,0.17496090392405061,0.15540656696202532,0.18
o5-01_gr_e03,B,1,0.17491942,0.1642044110126582,0.18,0.04136523801418437,0.058745638188405766,0.07462990075949363,0.17710720860759493,0.15567407139240505,0.1725994579746835
o5-04_gr_e04,D,3,0.03428019095744684,0.10440236725490196,0.25,0.019708946741573058,0.10765260271929823,0.25,0.07523199930555557,0.1455844840277778,0.25
o5-04_gr_e05,D,3,0.022267246781609205,0.10042201033707866,0.25,0.016118019878048805,0.10462278119718307,0.25,0.08272278708333335,0.08283273712328769,0.25
o5-04_gr_e06,D,3,0.031023920571428595,0.13609826249999998,0.25,0.02327096505263159,0.11673884035714284,0.25,0.08112174333333334,0.09844639555555558,0.25
o5-07_gr_e07,B,1,0.051998285106382956,0.06859836666666666,0.08940504222222224,0.01578980564516128,0.025907506862745084,0.032416774705882355,0.04902222391304347,0.05406202288888887,0.05840495755555554
o5-07_gr_e08,B,1,0.06583345195652174,0.06806326913043477,0.071937254893617,0.01709561981818181,0.023388522592592585,0.03237470774193547,0.03344386333333333,0.056907621999999984,0.05268897511111111
o5-07_gr_e09,B,1,0.06431671755555554,0.07349845022222223,0.0881906091111111,0.016886841346153824,0.026400657450980382,0.03942711176470584,0.05528451977777778,0.05056840622222221,0.05182349260869564
o5-10_gr_e10,A,0,0.04681997525,0.06415433749999999,0.0559737095,0.01063173525,0.026688217999999996,0.03768349324999999,0.028556410749999993,0.05468977275,0.05194009549999999
o5-10_gr_e11,A,0,0.023968796249999976,0.04870057025,0.08152566075,0.009302275249999978,0.022923748749999973,0.03983106653061223,0.046307177749999984,0.03500362849999998,0.03326639274999997
o5-10_gr_e12,A,0,0.023993030500000023,0.04570683100000002,0.084141454,0.012169490500000022,0.023739133958333356,0.04321783192307693,0.041235844250000014,0.041965252000000015,0.02233638750000003
o5_gr_e01,B,1,0.14167719032786885,0.15530319557377045,0.14905118737704917,0.02387407233333331,0.040055849038461516,0.05132421439999997,0.10621641672131146,0.10487614,0.09375055344262294
o5_gr_e02,B,1,0.15345978836065574,0.17154531245901639,0.1293415055737705,0.025578863085106374,0.0419369796590909,0.054572914285714286,0.09739081393442621,0.11095261278688526,0.09289964999999999
o5_gr_e03,B,1,0.1282137513114754,0.17570546311475407,0.14031111524590165,0.02271976383838383,0.038228393977272714,0.049386481938775505,0.1655853318032787,0.13399120770491804,0.10306636393442618
o5_gr_e04,B,1,0.06902856131147542,0.13564234245901638,0.22653171180327866,0.020601648170731724,0.044042536000000014,0.06207785853211011,0.06374532383561644,0.1318465080327869,0.22140622540983604
o5_gr_e05,B,1,0.04446351904761906,0.12483438459016397,0.2091573357377049,0.01977211911111113,0.04362577806122453,0.06507844481132077,0.07993199169230768,0.19985499918032787,0.20623658885245902
o5_gr_e06,B,1,0.05191865553846154,0.14125267852459014,0.22023760147540983,0.02113191730337077,0.047269239636363626,0.06584388054545452,0.08556351770491803,0.18102559852459013,0.17173791524590165
o5_gr_e07,C,2,0.18276993918032786,0.11966471590163935,0.05721176555555555,0.05445284737704917,0.04086271236842106,0.07417690894736838,0.06879982793103451,0.19286006540983605,0.24
o5_gr_e08,B,1,0.09593544049180328,0.11953342081967212,0.11770815442622952,0.022065863296703302,0.03774379666666667,0.05285532927835052,0.0949490519672131,0.1310793581967213,0.09291231580645161
o5_gr_e09,B,1,0.09476396442622952,0.09292173639344262,0.11405066262295081,0.018703629180327884,0.044076094117647076,0.07516743981818182,0.06752380013888888,0.1039065019047619,0.16105623672131145
o5_gr_e10,B,1,0.05993582163934429,0.13777792409836068,0.18020690147540985,0.018560512716049405,0.0428270679591837,0.06269357758928575,0.060557465505618,0.09409916936507938,0.17279946868852458
o5_gr_e11,B,1,0.05859336721311478,0.15031868639344265,0.2068370870491803,0.021687633647058842,0.047904756500000006,0.06459343407766995,0.058147576043956054,0.0863824154411765,0.14820021245901643
o5_gr_e12,C,2,0.17130474344262295,0.13442831147540985,0.08846808393442622,0.029986112374999995,0.04579964666666667,0.06727830333333333,0.04351818220930231,0.09222630147540983,0.21930251770491804
