File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25
o1_gr_e05,A,0,0.049275022956841066,0.04992141687499993,0.07770828285559755,0.13127823812499995,0.5207440295857987,0.046114858223062265,0.04763473724007551,0.07111726171874991,0.1675911342351716,0.2603622301117685,0.0180649490114463,0.03894220479999988,0.057386473465140385,0.10659362861570244,0.22559039738251035,0.05158010192837458,0.05099600999999989,0.04841975666666657,0.08626054594839287,0.3019989188345474,0.08496515687499995,0.08321039172335594,0.08410353632653053,0.06827181341107866,0.2256271631999999
o1_gr_e06,A,0,0.06938290187499996,0.07664305332359383,0.07527150159438772,0.1254725625,0.4498856645408164,0.050465158888888834,0.0653940702947845,0.07200924845679008,0.13465853359999996,0.41280825892857137,0.016782033601168683,0.04978504999999992,0.047061385813148726,0.10193096397569437,0.27790081867283944,0.041481404040403985,0.0532493715277777,0.04295749821640896,0.061667372761349405,0.26072152537722904,0.07227902734374993,0.0841074859521331,0.0750256195987654,0.05927827423822711,0.1773541239669421
o1_gr_e07,A,0,0.027353973936899756,0.06413130204081625,0.1341323804081632,0.1735760053539559,0.4720964044321328,0.05676469249999989,0.07444914403292172,0.1353859926538107,0.2240836323529411,0.5226773379501385,0.046390065843621306,0.0620780030864197,0.12463150793650794,0.20698211303407238,0.7352895733333331,0.0680003903999999,0.06638004580606777,0.14003275464876036,0.23407003968253962,1,0.05660722279035786,0.07474844521337941,0.12276760197710718,0.24362757580246902,1
o1_gr_e08,A,0,0.04606844140624994,0.05649293950850662,0.08389578298611111,0.11149935590277778,0.1663606145833333,0.041948394531249995,0.050641015,0.06840636385255645,0.12584106447187926,0.17082760666666663,0.018546141111111105,0.04243614625445895,0.07103996449704142,0.14527561159169547,0.24943822633744858,0.04925036623067774,0.05740426903114185,0.09596636289886423,0.17747241124908691,0.37095540909090907,0.06954473,0.06396698214285715,0.10629899969221296,0.1482268724504453,0.4873676049999999
o1_gr_e09,A,0,0.05547466729678632,0.055619156378600786,0.0930439824999999,0.08757143877551014,0.15015031839999995,0.04506170294784574,0.053304122499999926,0.07326009073724,0.0884037932525951,0.15508422888888881,0.020334320312499946,0.04326941454081627,0.06765413221329433,0.11077352409280188,0.24492729881656805,0.043409374999999945,0.054137067755102,0.0983106802721088,0.17491625617283954,0.34772016942148753,0.06207998891966756,0.061952331951530604,0.10496282555555554,0.1538919856505102,0.5551145224913494
o1_gr_e10,A,0,0.06998767757287339,0.09004865249433112,0.11174734451019071,0.1477048777727479,1,0.07194953719008274,0.0646067044745058,0.11414906747404853,0.16723988424556213,1,0.025335710718002155,0.050134898888888974,0.092106229678639,0.1695395150891633,1,0.052883760416666765,0.04945103806228383,0.10647516362308254,0.14546514803078325,0.6648052426035506,0.0614228788265307,0.05594516170903196,0.11749072845804996,0.2129670909090909,0.5620898933333335
o1_gr_e11,A,0,0.05689826464843757,0.05990561078238006,0.09258114400000006,0.15858541090909098,1,0.06431344320000008,0.08273803993055565,0.12220398356344517,0.2020182552864283,1,0.02366361143984226,0.06041265688775519,0.09284584071005922,0.2798508329560887,1,0.04927846386718757,0.06488503808864272,0.11433348925619838,0.2591187303719008,1,0.06065963888888894,0.07709515720000008,0.14437829411764705,0.25453761002066116,1
o1_gr_e12,A,0,0.05543035720844814,0.0473361955555556,0.06259312208504804,0.16819204028972384,1,0.05173637860082307,0.06088553750000005,0.0959102848979592,0.1885861553819445,1,0.019624363038714423,0.04928846880000003,0.07830717561983475,0.17041664680000004,1,0.05657638111111115,0.04617349048442909,0.08605434404674947,0.13151947120000002,0.4445888775510205,0.07333445987654327,0.06934270750000002,0.09827219111570248,0.1398401237358715,0.3471102154195011
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,0.04787468934911247,0.0852295471938776,0.10059161352040824,0.11201682666666672,0.26984044888888903,0.2816830325520834,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,0.046431252399999984,0.10650359666864959,0.10245289413265304,0.15896576239669422,0.23503339100346018,0.12730366944155388,0.32710486328124994,1,1,1,1,1,1,1,1
o2-01_gr_e03,B,1,1,1,1,1,1,1,1,1,1,1,0.0354499357142857,0.08851116479999999,0.10200987244897958,0.16160354752066114,0.3539590826446281,1,1,1,1,1,1,1,1,1,1
o2-04_gr_e04,D,3,1,0.20768236523009503,0.186507050219138,1,1,0.17353083612763662,0.11485205199999998,0.15496117244883145,1,1,0.023723830498866186,0.05479754752580988,0.1409646928260008,1,1,0.088011294,0.07750149312786338,0.1324704104901572,1,1,0.4841914948979591,0.18526607222222216,0.19628737019230774,1,1
o2-04_gr_e05,D,3,1,0.3141793376,0.17233965007716046,1,1,0.20673296712802763,0.15082246579417008,0.14083885124218867,1,1,0.03226186888657642,0.06274680999999997,0.12598500688322659,1,1,0.07414497778925615,0.10138045604914929,0.13286181926278243,1,1,0.21274955612244892,0.20271869551020408,0.1751437886390532,1,1
o2-04_gr_e06,D,3,1,0.31356627892561967,0.19778680776014113,1,1,0.1929768668503213,0.14054395954788818,0.14000631281250003,1,1,0.029405657777777757,0.05722674239999995,0.12510609024221453,1,1,0.08252549223372777,0.09530359950160196,0.1374650143270843,1,1,0.5894857633136094,0.25626283888888896,0.14258593113083498,1,1
o2-07_gr_e07,B,1,1,1,1,1,1,0.15040702419753085,0.16283998295454544,0.20342933062499996,0.20779403506208907,0.2710856864,0.03998373666666665,0.06401904994797086,0.09663915943877549,0.12854516715976327,0.10434987301587301,0.14833669441141492,0.14975828027681654,0.1994672746730083,0.21563910093652444,0.20580062527392248,0.4627445,0.6079058639053255,0.6584059940828401,0.6591335459183673,0.9285574958677686
o2-07_gr_e08,B,1,1,1,1,1,1,0.1489746088435374,0.17074917200413223,0.19259265929705224,0.2066195292570678,0.23838908996539793,0.04718009693877556,0.05941236639118463,0.09803646428571432,0.10328297222222228,0.09275620497566255,0.17565301003086425,0.18717326938775522,0.18869926080246913,0.2029500351020409,0.18946253517422756,1,1,1,0.8766850555555558,0.9706788181818184
o2-07_gr_e09,B,1,1,1,1,1,1,0.2626812496570645,0.21312698750000003,0.2606984992283951,0.21613000226757378,0.1813612479338843,0.05716037755102042,0.06050206795224978,0.0933632277777778,0.13039732270408164,0.09318684229263086,0.5456906700000002,0.15601802204081638,0.192778551882461,0.22955161394380852,0.15924637639369477,1,0.7506921458333333,0.8529529917355373,0.8161698472222223,0.8360585902777778
o2-10_gr_e10,B,1,0.3846829881656806,0.3499095377777779,0.5558639173553721,0.6833051500000002,1,0.13941012750000004,0.13415320800000002,0.16584181804733733,0.21295205381944446,0.25320500567107745,0.040408151927437665,0.06808509710743806,0.10306925761772859,0.10632261631944448,0.10055240046296296,0.15560959504132235,0.1672943808,0.18387477218934917,0.22295868431001892,0.21404873936899863,0.4687936923076923,0.42285023046875003,0.5316847806122451,0.5456982133333333,1
o2-10_gr_e11,A,0,0.041367259259259305,0.06811672933884302,0.13677732888888888,0.21949615666666666,1,0.05764411111111117,0.07770360680529304,0.17269417146776406,0.3906459113573408,1,0.034886851562500036,0.07547984319526628,0.1762064161712248,0.44319910493827164,1,0.05952387962962969,0.11087267840000004,0.2154012618343196,0.45040498148148167,1,0.09614797839506178,0.12912915912208509,0.2376927899408284,0.3662410604914934,1
o2-10_gr_e12,B,1,0.26610233984374987,0.32267142187499986,0.41058885546874985,0.6519499027777778,1,0.08751454719999993,0.12079347041420113,0.1660848565088757,0.1973756403061224,0.36827943877551006,0.029635411157024717,0.056193015873015825,0.087962827664399,0.10292434404536858,0.12192716319999995,0.12178196604938263,0.1393174674999999,0.17843437603305778,0.20037160491493378,0.3030182304687499,0.18660728999999993,0.23948072022160655,0.4051627653061223,0.4526408577777776,0.9265937499999998
o2_gr_e01,C,2,1,0.5592646666666664,0.43980825499999987,1,1,0.10539731523783924,0.1123971119999999,0.11240418259297513,0.37480387641723345,1,0.03303122285714277,0.054237563124999943,0.08746470760548236,0.14221041345511243,0.4346916927297668,1,0.7156395898437499,0.17681493232248519,0.15055873976504092,0.1695206934171597,1,1,1,0.9045635917159759,0.4256358772189347
o2_gr_e02,C,2,0.2705035390625001,0.29476406222222234,0.26208375510204096,0.2301150380886427,1,0.0889093662306778,0.12001809548611117,0.07804186049586781,0.17120539881752217,1,0.04081511662075302,0.058974337472607774,0.08336774584960939,0.20561817187500003,0.6019396124999999,1,0.8900911111111113,0.36748584722222233,0.21604635562500005,0.38568926278240195,1,1,1,0.5064431495198902,0.7985555507812502
o2_gr_e03,C,2,0.81738801,0.5483906568047339,0.24904288375000005,1,1,0.09433988679245289,0.09848329029571021,0.12726255319947458,0.4140579120370372,1,0.04553493750000007,0.062223292533081315,0.110327453433923,0.1925883893494898,0.6844105709876546,1,0.8759654800000001,0.2671829104308391,0.19594523990772786,0.2665594776918501,1,1,1,0.9041447265625002,0.9112487733333338
o2_gr_e04,B,1,1,1,1,1,1,1,0.7433449444444449,0.7350270493827163,1,1,0.03596497001249484,0.07776201562500007,0.09285191571279919,0.15208017421124836,0.08007320452291213,1,1,1,1,0.369692114197531,1,1,1,1,1
o2_gr_e05,B,1,1,1,1,1,1,1,1,1,1,1,0.03280182132963983,0.06269425399999998,0.10664558398437493,0.15531252333333329,0.13261051118626427,0.10888918704474498,0.16271182580261592,1,1,1,1,1,1,1,1
o2_gr_e06,B,1,1,1,1,1,1,1,1,1,1,0.5545215867768597,0.032901871900826454,0.06645494658216389,0.12748213964843755,0.16654205293005672,0.12275709194444445,0.11253432617187502,0.1829378892733564,0.8903283214285715,1,1,1,1,1,1,1
o2_gr_e07,B,1,1,1,1,1,0.902392494897959,1,1,0.7340158724489798,0.17197266320000004,0.149049326171875,0.032902725069252126,0.0579012385484831,0.11459143912591059,0.14465000562500005,0.10700796759259264,0.7365393333333341,1,0.5925347430555558,0.33979179125000003,0.2803822404938272,1,1,1,1,1
o2_gr_e08,B,1,1,1,1,1,0.6305847922437674,1,1,0.4219103999999997,0.1675602775011317,0.13249003147762747,0.03955008999081723,0.057806338203067874,0.0999175004591368,0.1262527447268794,0.08784130343404013,1,0.5999366145124716,0.4482291367419739,0.2996363337299226,0.226550060208239,1,1,1,1,1
o2_gr_e09,B,1,1,1,1,1,0.754705765625,1,1,0.9251083124999994,0.2810987499999999,0.12019611496913575,0.034666747260774206,0.054822655510204016,0.10444674563820011,0.13325459083044977,0.0921429443555555,1,0.5904275578512397,0.6158281663516069,0.338756503616042,0.22477182006920407,1,1,1,1,1
o2_gr_e10,C,2,0.1272994516129033,0.23556312580348945,1,1,1,0.06606573527662109,0.09864719444444446,0.17337289552238813,0.2690970865384616,0.8320637820069205,0.03676015311418691,0.07489105664062506,0.1132318726948246,0.13363689533641865,0.1279028006122449,1,1,1,1,0.3268287465986395,1,1,1,1,1
o2_gr_e11,C,2,0.17772997189349102,0.4049108117283951,1,1,1,0.07328849379108839,0.08664610899722551,0.320878866414278,0.47723086056191455,1,0.035140633608815426,0.050903732686980625,0.10058623497917903,0.14436434268899956,0.12343246637571911,1,1,1,1,0.331418268707483,1,1,1,1,1
o2_gr_e12,C,2,0.787332776859504,1,1,1,1,0.09019849940828406,0.12996838636363636,0.6668776725000001,1,1,0.03699737460978148,0.07304797151205261,0.1344770399408284,0.15304153571428578,0.0793154286172088,1,1,1,0.7603094183673469,0.24975405612244908,1,1,1,1,1
o3_gr_e01,B,1,1,1,1,1,1,0.1694863632653061,0.1968936040905771,0.25297442773437495,0.2721549477777778,0.17876630285196915,0.0373843448275862,0.056816458218549144,0.09581345222222229,0.09690777391975311,0.075686909334126,0.1352331168199027,0.1510906651851852,0.20735638734567902,0.23881492378328745,0.17851499054820424,1,1,1,1,1
o3_gr_e02,B,1,1,1,1,1,1,0.20457271175858494,0.22299676979591845,0.2289850740740742,0.2511975638200184,0.18857016819902656,0.036330305332359446,0.0673837939453126,0.10088417675781257,0.11652710651974295,0.08260921619897964,0.1609377257785468,0.15618989149305565,0.22757059755102046,0.25299948301193764,0.18366586458333337,1,1,1,1,1
o3_gr_e03,B,1,1,1,1,1,1,0.14083125758477102,0.1787297492283951,0.2501303735691988,0.21118548199445994,0.2522114389348027,0.03891962901744726,0.05833358996539798,0.0987963255555556,0.08647169727891164,0.09261529017013238,0.16588057407407414,0.18332440875000003,0.20413125054784512,0.1792284204545455,0.2159969591049383,1,1,1,1,1
o3_gr_e04,C,2,0.24007287040000003,0.6226703724489796,1,1,1,0.11848864203954218,0.1106703810403201,0.2321763742911153,0.3957018137356919,1,0.0543574661117717,0.0672359710716634,0.11419279026955952,0.12652611328125002,0.18461292520775627,0.48862849999999997,0.23125204224058774,0.17878664875000003,0.15029282661837934,0.12173209202831638,1,1,1,1,0.5549380061728397
o3_gr_e05,B,1,0.44425988165680474,0.7840675308641974,1,1,1,0.09868083024691361,0.1323384956747405,0.19445883828775268,0.236661681122449,0.17630795875000002,0.03625238067061145,0.07634198888888892,0.0991427160493827,0.12298417146776408,0.10420506020823901,0.17668745609504136,0.22194369062500002,0.3846871145833334,0.3760032040816327,0.18422776888888887,1,1,1,1,1
o3_gr_e06,B,1,1,1,0.9769858979591834,1,0.999628571428571,0.10972619749999996,0.18517144970414195,0.1785236977040816,0.20442697633136087,0.12439398842975204,0.041973867036011026,0.06117812024221447,0.09886571999999993,0.11378765439999991,0.068535061811341,0.20877534265318262,0.2192168908612754,0.2447787300275481,0.228697785467128,0.1625226087962963,1,1,1,1,1
o3_gr_e07,C,2,0.8138328888888889,1,1,1,1,0.08360094123456793,0.11166964389837568,0.1934643259964307,0.2283686411564626,0.34481175000000003,0.04373148204158791,0.042848081525312304,0.08430969806094184,0.12134717291255755,0.124592189289012,0.2640846784,0.16331174689021094,0.20485499922839495,0.18908676923076922,0.11281829273197357,1,1,1,1,0.5113214321329639
o3_gr_e08,B,1,1,1,1,1,1,0.10375999196597357,0.15826283379501394,0.20558848529411763,0.275490711058264,0.1947544452479339,0.03356337356919877,0.06308310927456384,0.09562757387755105,0.12471626211072667,0.10357870931952665,0.1537524028972386,0.20304109125000003,0.2400068019390582,0.23362307317073178,0.15376410715311695,1,1,1,1,1
o3_gr_e09,C,2,0.4956022592592595,0.5487761834319528,0.6054090468750001,0.6749744660493828,1,0.09010968678459942,0.07716301416076637,0.15453436208677693,0.23255171921475323,0.40765927040816335,0.1649990000000004,0.03316092111029954,0.08571278937500003,0.1663768635734073,0.2038489891353554,0.30277420000000005,0.14135377426072473,0.23018302938775514,0.19822298937499996,0.14278537890625004,1,1,1,1,0.48663871527777774
o3_gr_e10,B,1,1,1,1,1,0.714887975206612,0.30146753968253975,0.26163990720000013,0.20353145546372825,0.2108262773186411,0.12615696400000004,0.04701618549127648,0.06362991599707822,0.08922378546712811,0.10125474530612258,0.08816042960615668,0.1813308212500001,0.18838632956573473,0.18441558729338847,0.23627958448979602,0.17457368052930058,1,1,1,1,1
o3_gr_e11,B,1,1,1,1,0.942154432098765,1,0.18560163711911348,0.20506927160493815,0.1900952680055401,0.18201487577160488,0.13722912706611565,0.03667221687499996,0.07407816545265343,0.10156791198979584,0.09605355096418729,0.07524677434842247,0.125325279892349,0.1953034726077428,0.22184220934256044,0.20858026369612856,0.1711239393424036,1,1,1,1,0.92725847107438
o3_gr_e12,B,1,1,1,1,1,0.965662453125,0.26484733854166675,0.2419607983539096,0.22016696484375,0.20080552489795916,0.09246909726005453,0.045480056640625044,0.05987200219138061,0.09747424362244904,0.08102937500000004,0.0702007239150508,0.16999751516954192,0.2087221875000001,0.21004314429012347,0.1663880874074075,0.16747403866745986,1,1,1,1,1
o4_gr_e01,A,0,0.09751033024691351,0.12169412110726638,0.20647525443786965,0.19578248442906568,0.3847406942148759,0.049692593749999944,0.062301054444444406,0.0984364744444444,0.15745243839999992,0.25827922991689745,0.033437529492455376,0.05494678355879288,0.11595376954732506,0.17523774852070997,0.4049504948979591,0.054289910714285655,0.07913093441358021,0.12437666695501721,0.22083927519999988,0.4317074533333332,0.06674860499702553,0.12063207012417822,0.16550362775510197,0.22126354555555552,0.49447167999999986
o4_gr_e02,A,0,0.1016274844444446,0.10573797839506184,0.18403374222222238,0.15870764461247644,0.4735778900000003,0.03870834948979599,0.06042328333333341,0.13724684504132242,0.12590344995408642,0.2812939390581719,0.022300400000000054,0.07039006360946751,0.1242022400548698,0.16387561706555684,0.8801897346938777,0.035967624489796,0.07751078531855964,0.13939750137741053,0.1775771053061225,0.7333695500000001,0.05553792969172532,0.11286250812500007,0.18615166023875124,0.2010138626734843,1
o4_gr_e03,A,0,0.07255308000000012,0.1407170770975058,0.16842455040000012,0.26105523000000014,0.5208251736111114,0.02602715830449834,0.06747823183391008,0.12578342000000006,0.16296563891779403,0.36951249826989646,0.018610089179548234,0.05867248971193423,0.11394659945130321,0.15614714880332997,0.6068054500000001,0.02881451577503438,0.061624775951557166,0.12005642568370992,0.15519649115504694,0.38742585333333346,0.040647010701545847,0.09194728407908435,0.15870722928994094,0.2232754914933838,0.533975834710744
o4_gr_e04,A,0,0.12046552595155707,0.12521755017301037,0.16976692888888884,0.16664209688581316,0.17838292355371899,0.07694355401662045,0.08176509141274235,0.07184000594530317,0.11802087847222222,0.0817086922129886,0.03823915500945177,0.06616383446712011,0.08017076170655567,0.11864990820312496,0.11444152364475199,0.07625644433593746,0.09586986218836563,0.12116123582230624,0.2067422344290657,0.26593349583828774,0.16868167901234565,0.20042159625390213,0.31524319897959185,0.5685535339506173,1
o4_gr_e05,A,0,0.12644234256055378,0.1595711875000002,0.15164972839506188,0.17113819531250019,0.1981413003472223,0.061200982638889,0.07325255729166677,0.08046096433470518,0.09786509274673016,0.11502466863905333,0.03178473469387766,0.06783224943310667,0.08593694642857151,0.10872627595155716,0.16140078604224065,0.06549178013148291,0.09059927284681138,0.13307412754766612,0.16275054250000007,0.2924144471879289,0.15776694260204097,0.165694410612245,0.30127327434842266,0.3982702430555557,1
o4_gr_e06,A,0,0.14768331640625018,0.12576704535147407,0.13452444008264475,0.1787753148788929,0.19529074380165298,0.07453788541666677,0.06436122473246143,0.0918038696844994,0.1274412720000001,0.10898066638900465,0.03847702604166678,0.064432028106509,0.0937095117187501,0.1456897466666668,0.15581145627602624,0.07696112029384766,0.09170370849107634,0.1397225289256199,0.20555704224376734,0.421157667355372,0.14998639476813327,0.18552851020408173,0.3575832292899409,0.5035010952380954,1
o4_gr_e07,A,0,0.024857890000000216,0.060402725308642144,0.14926284000000017,0.25888862500000026,0.18270155991735557,0.05724066836734707,0.04042169444444453,0.07573844238281259,0.12362304637336513,0.10956402300347227,0.042946329600000104,0.06016474107142864,0.09937946386718757,0.16031733402705522,0.18428557686980615,0.07266973959571947,0.08230905246078966,0.13460115062500008,0.20290198938775517,0.3013487039239002,0.1168033520818116,0.19672016796875008,0.24589096786042253,0.2972395087890625,0.6651484218750001
o4_gr_e08,A,0,0.05480910946745573,0.1274436077097507,0.15236537673611122,0.20232036734693892,0.26489904250000007,0.03265878596908453,0.06196002050781259,0.1042422322222223,0.15567105898491093,0.20294232397959194,0.02623970339761255,0.06076582525510214,0.11834048816568056,0.18134247840000012,0.29907643000000006,0.06101855000000008,0.08190546040816335,0.1278969895941728,0.18031264540816333,0.24617875591715985,0.1428601315192745,0.16600454289940836,0.2225020086805557,0.26272079395085074,0.43376318359375005
o4_gr_e09,A,0,0.028251487603305647,0.08225144888888877,0.12169588499999992,0.16891607749999993,0.21493205165289253,0.027964777777777703,0.04836736940686781,0.08342159602076117,0.1344990957336108,0.17902410937499993,0.04324700887573957,0.06273144016649317,0.11385127441406245,0.1851019033333333,0.28458209171597626,0.06496367063020209,0.0870120158730158,0.14773083933518008,0.18460172749999998,0.42330842857142853,0.09862445216049381,0.1735649290657439,0.24124502636718734,0.2904729052734374,1
o4_gr_e10,A,0,0.11088799750000014,0.13310911425781258,0.25564132362122793,0.4914540275000002,1,0.06365595562130186,0.06744437047052466,0.13245665340909096,0.19544089125000016,1,0.03450374131944454,0.05683768724279845,0.09626980734693885,0.15181387591836742,0.32083610000000007,0.11410596193771647,0.06924021280000012,0.09803058928571438,0.1316838761706557,0.149172563271605,0.25003394444444466,0.08811410111111123,0.15191868934240374,0.16402419270833346,0.233675077562327
o4_gr_e11,A,0,0.2206437812499998,0.08174657119999995,0.19740206879999994,0.4037325283446712,1,0.08577793079584775,0.05859632519531249,0.10581923708677685,0.1860182064431295,1,0.030111252400548683,0.06624341279999997,0.10934118066406251,0.17420828906249997,0.4101108858131487,0.09226918239795918,0.07805987603305783,0.12290660444444443,0.17225334007134366,0.32406751246537396,0.1817623194444445,0.14996563614744352,0.2204942066115703,0.17412590222222218,0.29425538548752833
o4_gr_e12,A,0,0.12422211911357356,0.1262996113281251,0.2291199169921876,0.507336138888889,1,0.061532845422116615,0.06693007709750572,0.1367347477691851,0.20938212489795927,1,0.03139051840000011,0.06353595118343205,0.10394590909090916,0.1652694365234376,0.4012299375000002,0.12368975555555568,0.06523905729166679,0.07537248721694675,0.1648798128000001,0.14352741481994466,0.2569811600000003,0.0895448698224853,0.14222798639455797,0.30511429861111133,0.19859741250000013
o5-01_gr_e01,B,1,1,1,1,1,1,0.27305510101010105,0.20053668552812068,0.2698589743209877,1,1,0.0461147831968672,0.05363302355644929,0.09968890817263544,0.09215504142011832,0.3290784027777778,0.38801184876543215,0.24889927891156458,0.2964306639883126,0.36232131666666667,1,1,1,1,1,1
o5-01_gr_e02,B,1,1,1,1,1,1,0.30716391495198897,0.2258686033057851,0.2537342562358277,0.3445476432818074,1,0.04659563890045814,0.05555103447214525,0.08485372417522984,0.08057749270202919,0.4154219399999999,1,0.38481603999999997,0.2601623076543209,0.435605641723356,1,1,1,1,1,1
o5-01_gr_e03,B,1,1,1,1,1,1,1,0.41406847569444444,0.2840751262327416,0.442691853305785,1,0.04269459404958673,0.057545384425977196,0.09034073639455777,0.0791587162629757,0.3084938622448978,0.469495722222222,0.2364632431249999,0.27177393625,0.3475283538062283,1,1,1,1,1,1
o5-04_gr_e04,D,3,0.0921448253061225,0.10831972178259064,0.2540002385694885,1,1,0.06798097978596918,0.10323267863894146,0.3099124366448543,1,1,0.0391288448000001,0.10462935356652955,0.49288863333333344,1,1,0.08055670486111122,0.11701202607709756,0.4704264363852558,1,1,0.12460530555555568,0.17116623250000018,0.6052018163265308,1,1
o5-04_gr_e05,D,3,0.035958660408163305,0.09237369096209916,0.38527416290130806,1,1,0.07104712018140595,0.09111322258979206,0.2591797006051976,1,1,0.03269141426611802,0.10215994598765435,0.2372205888216448,1,1,0.07253177288941742,0.1050720555555556,0.1933379933035715,1,1,0.16949130859375008,0.1632525419501134,0.31615061242603554,1,1
o5-04_gr_e06,D,3,0.034461068672839545,0.11691631396484373,1,1,1,0.05577583364839326,0.09990908218549133,0.47380646885813144,1,1,0.0398383239644971,0.12039597080811676,0.5562919396433472,1,1,0.08245679200000007,0.11336601003086423,0.2913788207644628,1,1,0.14375548753462614,0.19220971428571434,0.36547681852551994,1,1
o5-07_gr_e07,B,1,0.7115334691358024,0.5583344861111113,0.6663595950413224,0.8575724444444446,1,0.14787781804733724,0.18362237190082642,0.2168637582644628,0.29562266204986154,0.4175555969387754,0.04449936111111108,0.06751993999999995,0.13130803515625,0.19086717346938772,0.13653116824196596,0.17223460185185183,0.15929466322314048,0.18902057617728532,0.21435382698961936,0.16466635727788276,0.5663151404958677,0.42697318666666667,0.4517845918367347,0.48353796449704145,0.4428681377551021
