File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
o1_gr_e05,A,0,0.29189075510204054,0.20246459374999964,0.2226364599999997,0.20733145138888864,0.2871477190082642,0.31648578698224833,0.4705790413223139,0.8363894489795914,0.9635801428571426,1,0.13485558333333308,0.19391430555555506,0.15079564197530837,0.19185734567901203,0.24436295999999977,0.38290551851851823,0.37710774999999974,0.5781851799999997,1,1,0.14802538271604912,0.21888281249999897,0.24837493749999934,0.15150481481481456,0.2802261111111107,0.2834919799999997,0.5475131406249996,0.7519149843749997,0.6323383789062499,1,0.17088141666666617,0.17192799999999966,0.19911918749999957,0.1601938888888884,0.209181265306122,0.29798587654320946,0.5394651718749995,0.8850185510204077,0.6045972695312497,1,0.04836465432098729,0.059260333333332964,0.14501802777777728,0.11052639506172807,0.15092724691357992,0.25341541975308624,0.2657897288888887,0.5335176115702477,0.5245844152249134,1,0.096991346938775,0.108061555555555,0.2611968749999992,0.16629002777777724,0.24868143999999945,0.25280639062499966,0.3719835399999997,0.7001342343749998,0.6212527295918366,1,0.14712807407407386,0.2000402499999995,0.21126591666666616,0.13050551851851816,0.2558248749999995,0.19943746874999962,0.31804586999999973,0.4509957430555554,0.6076550533333333,1,0.18316974305555542,0.29654069444444403,0.2997390833333328,0.20900348148148118,0.16842890123456752,0.16145486419753058,0.22883498611111094,0.36005523076923046,0.8047604462809917,1,0.29078093999999977,0.4290951944444439,0.36629561224489754,0.3040678148148145,0.31937278124999974,0.4135145599999994,0.31465509374999956,0.458478197530864,0.6236619399999996,1,0.33536929752066086,0.3008227514792897,0.3377983263888887,0.2834805816326529,0.3752225799999997,0.24115869444444418,0.17318064453124982,0.24340515234374982,0.34955903555555545,1
o1_gr_e06,A,0,0.2786613194444443,0.25417896694214864,0.2958608699999999,0.2373632499999999,0.23210212654320977,0.32519883593749993,0.41989566666666656,0.5738135798816566,1,1,0.33121146874999985,0.23373116049382694,0.3574334999999996,0.32545816326530586,0.2619010826446279,0.37941658677685935,0.5198545289256198,0.4814136262975778,0.7114803148788926,1,0.24952543749999986,0.15967613580246895,0.247556472222222,0.22251661224489777,0.26956168749999976,0.34769475999999977,0.5926965185185182,0.6285185680473372,1,1,0.21416712244897934,0.16725163888888844,0.2650251874999992,0.2989396874999998,0.17771458024691345,0.3321935925925924,0.4312133305785122,0.4506625086505189,0.9253212083333332,1,0.06094557999999978,0.047708124999999796,0.1633122499999996,0.1762318333333332,0.13494615999999982,0.22484840999999972,0.3478944583333331,0.4050659644444443,0.6135584296874999,1,0.16361867999999968,0.05919608999999987,0.25051756249999946,0.23013449999999963,0.16951130555555538,0.19251715624999977,0.3121401899999999,0.5156882479338842,0.6892937397959182,1,0.19917044897959155,0.15746455555555516,0.26390987499999957,0.25211756249999934,0.15136144444444405,0.24683283999999972,0.20284788194444436,0.3454190355029585,0.6602131005917158,1,0.18651662962962937,0.12096963636363622,0.1711283906249998,0.1791090937499998,0.13457983471074356,0.16782169387755064,0.14788486776859489,0.25197266863905315,0.3940510355029585,1,0.3877545555555553,0.25658614285714243,0.4790816249999996,0.4309765199999995,0.2972763124999998,0.2409614218749998,0.1832930468749998,0.2868993456790122,0.3578270902777776,1,0.5122271999999997,0.17691917857142841,0.2406492231404956,0.2749505702479338,0.3741747654320985,0.26841183471074365,0.2607273209876543,0.20492578472222203,0.3431229499999998,1
o1_gr_e07,A,0,0.11367443749999949,0.08185788429752039,0.2442682244897954,0.408269489795918,0.6721947222222219,0.6546213906249997,1,0.5972455147928991,1,1,0.13695155555555463,0.08623318518518484,0.16749835802469104,0.2292995138888887,0.4412151851851849,0.4338816458333333,0.6288873399999999,0.6241266597222221,0.7520075416666665,1,0.24636843749999937,0.13153843749999966,0.24646094444444414,0.2791090987654318,0.5341879999999996,0.6498507499999998,0.7450297530864194,1,0.9630366499999997,1,0.3482773749999998,0.2983177499999996,0.24472872222222178,0.38841002777777744,0.3965216913580245,0.5870546790123454,0.7852382098765429,1,1,1,0.1261096419753084,0.1968823877551015,0.19304532098765398,0.1883735325443785,0.38007653719008244,0.45178003550295853,0.6445607847222219,0.7323929171597631,0.9955424876033057,1,0.16427948979591805,0.3691590624999994,0.309598333333333,0.34118365624999974,0.4946877777777775,0.7091380617283949,0.8375211499999997,1,1,1,0.3828961874999995,0.38572437499999956,0.24187117187499974,0.3318494691358021,0.4470798016528923,0.7552794444444443,0.9715493703703704,1,1,1,0.185862308641975,0.2366791874999996,0.18678466666666646,0.2939465486111109,0.5284725399999998,0.5254176938775508,0.7626927916666664,0.8984079722222222,1,1,0.32713869444444404,0.2936910612244894,0.39806528571428534,0.4698807812499997,0.5784391899999998,1,1,1,1,1,0.12945357333333318,0.27407875308641955,0.18383440830449813,0.2540581523545706,0.3069223037190082,0.4150229669421485,0.5744162963988918,1,1,1
o1_gr_e08,A,0,0.4320124999999994,0.5013839999999992,0.4277346666666663,0.41214031249999994,0.9875365000000011,0.5005853600000001,0.5102589599999998,1,0.8990303750000002,1,0.09698744444444428,0.12689963888888878,0.11727112345679012,0.20289687755102043,0.20197656249999996,0.23373692592592588,0.24935058999999998,0.4827524722222222,0.3031640208333332,0.7892601388888887,0.1518455624999998,0.18869031249999987,0.15839475000000006,0.3206512499999998,0.21534616326530598,0.36383111111111116,0.45210813888888896,0.43059971874999997,0.43607775000000004,0.8949791944444443,0.1722148125000003,0.1584236249999999,0.13529938888888898,0.28456231249999986,0.2596426944444441,0.24532733000000004,0.5578099444444442,0.5678102653061224,0.5787616296296297,1,0.05562898437500011,0.060417259259259115,0.10823995061728375,0.18723904081632645,0.19033118999999998,0.2739254628099173,0.46272362962962965,0.50218135,0.5139103402777777,1,0.08498800000000001,0.1131406111111111,0.19252016666666663,0.22073314285714288,0.30935257812499983,0.36075121000000004,0.607568015625,0.8439898979591836,0.72573507,1,0.23306759999999982,0.26879112500000013,0.18736973469387755,0.2777188979591837,0.3050421199999999,0.40493514876033054,0.6948385781249999,0.8310387968749999,0.8591643333333334,1,0.14350919008264443,0.17194565432098763,0.18032039999999994,0.25537951999999986,0.3410757851239669,0.46834933884297514,0.5842031735537188,0.7461499499999998,0.6505923491124258,1,0.30523368750000013,0.5620536250000002,0.27868574074074065,0.391928890625,0.4848424197530864,0.7569918749999998,0.91309253125,0.920167827160494,1,1,0.2288034319526627,0.19589321777777774,0.1907359938271605,0.20667800453514734,0.27121307482993207,0.3823843988919666,0.37806641965973536,0.5069503905817175,0.9162449338842976,1
o1_gr_e09,A,0,0.36680324999999947,0.21265161224489773,0.30471791999999964,0.45151706249999984,0.6968452222222217,0.7357666666666657,0.6055647499999997,0.5162462799999996,1,0.8628574800000001,0.17328230555555532,0.18942097222222204,0.21579241666666643,0.12455289583333327,0.19922456249999973,0.3214920555555553,0.25350002469135774,0.25527312999999996,0.4355537551020406,0.37332061157024776,0.1765672499999997,0.24066231249999964,0.26141537499999973,0.20694161111111095,0.21006026530612218,0.47737599999999986,0.3095352499999998,0.42685440816326503,0.42041240740740715,0.7831307499999998,0.14045006122448966,0.1739462499999997,0.22241431249999977,0.17029099999999958,0.2095069183673467,0.4223111999999996,0.2796984199999997,0.4135656913580245,0.5814620156249998,0.8186964285714282,0.06017092592592577,0.06615099999999975,0.1592016111111108,0.13179193827160482,0.18719838271604922,0.23891815702479324,0.3304641074380163,0.41913409090909076,0.6182077901234566,1,0.0829925925925924,0.15471471999999964,0.2646361249999996,0.16398318518518498,0.29123873437499986,0.3692229876543208,0.45189880999999993,0.6212226049382715,0.6755377999999997,1,0.20298099999999977,0.2588744999999997,0.2101339444444441,0.23121117187499982,0.3307613086419752,0.4364802499999999,0.5993728888888888,0.7860817968749998,0.72635038,1,0.12784083333333318,0.14592811999999983,0.17543225925925912,0.20656637499999986,0.3241514374999999,0.4653102644628098,0.5824263223140494,0.8962413124999999,0.7240215123966941,1,0.3464263333333331,0.4761084999999995,0.3886168888888887,0.3041861099999998,0.5091970246913579,0.5533681570247933,0.8162424691358022,0.8964730370370367,1,1,0.168849581632653,0.18601990816326516,0.17860898615916948,0.18573855765595457,0.28500366666666666,0.3988283905817174,0.41528627210884356,0.5561732352941176,0.8918996363636362,1
o1_gr_e10,A,0,0.4650744081632656,0.34404579000000024,0.29221939795918384,0.45746522000000023,0.6046491093750003,0.4870446300000002,0.46545771005917175,0.7666857100000003,1,1,0.1824370408163267,0.24698401000000017,0.29107081000000024,0.4174565312500003,0.34606951000000025,0.39635333884297536,0.5093938055555558,0.677753076388889,1,1,0.266087591836735,0.27268022222222255,0.2714887812500002,0.31057571875000034,0.43125861224489836,0.5585022187500003,0.7367851851851853,0.6905294437869824,1,1,0.2741254000000004,0.3197288125000006,0.16669174074074092,0.3148023333333336,0.33219208641975334,0.4817294900000002,0.5294213928571428,0.6721522578125002,1,1,0.0677068595041325,0.1580263611111115,0.14453679012345697,0.19416788888888922,0.24549557988165702,0.44177927083333357,0.5765634030612247,0.6752672109375002,1,1,0.08986273437500024,0.13097011111111134,0.20857897222222263,0.28270797222222255,0.32270561000000014,0.47538225619834723,0.6304328333333336,0.8175004513888889,1,1,0.2441080400000006,0.26137656250000035,0.19528933333333381,0.2476731224489799,0.3694659843750002,0.4159737100000002,0.49562038888888904,0.6242926804733729,1,1,0.16126675308642002,0.19760313888888917,0.13437526000000033,0.20298739669421512,0.40504304938271624,0.4771281800000002,0.5391364214876037,0.6547289752066119,0.8441113600000003,1,0.3423562000000006,0.2868313600000001,0.17466739506172854,0.3759280408163268,0.4986283593750003,0.6696464218750003,0.9183854285714287,1,1,1,0.2926467959183678,0.1494723553719011,0.15588253061224508,0.23858636094674576,0.33442587573964516,0.4495034674556215,0.6154711074380167,0.8370572839506174,1,1
o1_gr_e11,A,0,1,0.14380897041420135,0.23049062962963,0.260419355371901,0.285854617777778,0.45393345833333365,0.6457271735537192,0.7360120591715977,1,1,0.24842951562500026,0.17126146913580284,0.17669812000000018,0.28723628395061745,0.3335407107438018,0.4264633819444445,0.47306265234375017,0.6937680133333336,1,1,0.3004250833333338,0.23937563888888916,0.2799898333333337,0.3530193265306125,0.42970304687500027,0.5297360600000003,0.5475964921875003,1,1,1,0.26048259183673506,0.22220636111111133,0.3126029200000004,0.346234916666667,0.3831541358024694,0.5164039791666668,0.5142060974999999,1,1,1,0.08382008000000019,0.062314313609467584,0.22473202777777826,0.17426850000000021,0.22217119531250012,0.33577052685950426,0.6835030370370371,1,1,1,0.16663014285714317,0.11005369135802497,0.35367943750000097,0.25292889062500035,0.32520915816326545,0.6458220177514795,0.8159960933333333,1,1,1,0.27530911111111145,0.21924713888888916,0.2089776875000003,0.2997041562500003,0.43267761000000005,0.5704010295857991,0.758184591836735,1,1,1,0.17048773000000028,0.1560834900000002,0.25044123437500027,0.23015366326530626,0.34640069777777793,0.4437823979238756,0.8546303125,1,1,1,0.25901446938775546,0.20448098765432124,0.4297624166666669,0.3986583000000002,0.6140239300000001,1,1,1,1,1,0.2916342716049385,0.2127094793388431,0.19763839453125015,0.2679172438271607,0.36876161728395074,0.5682727733333334,0.8487992777777777,0.8528910969387756,1,1
o1_gr_e12,A,0,0.32248295918367353,0.231313530612245,0.25371605555555576,0.16441649382716073,0.1822543609467456,0.29253668000000016,0.4951385714285715,1,1,1,0.2110549800000001,0.14965596296296313,0.21489672222222236,0.15326888888888898,0.17996481250000007,0.3060452602040817,0.5346218579881657,0.8033249583333336,1,1,0.18745098765432106,0.2621233750000004,0.25235343750000006,0.22888186111111133,0.27588387500000017,0.46442464197530875,0.5959908819444447,0.7679436887755104,1,1,0.1442121,0.24481912500000022,0.24288050000000028,0.227520138888889,0.28673809375000014,0.4386389700000002,0.7270511500000002,0.8712342847222223,1,1,0.04430536094674564,0.0842460937500001,0.1749775833333334,0.1466269382716051,0.19422669444444451,0.3257498224852072,0.4813638355555557,0.6381980625,1,1,0.09033670000000016,0.13757575000000016,0.2841831250000003,0.2245107777777778,0.29234365625000003,0.41216804958677694,0.8563512187500001,0.8227237355371904,1,1,0.2108270612244899,0.25887364000000024,0.28908150000000016,0.16649448148148158,0.3389650612244899,0.4074206500000001,0.5635871404958678,0.6726739861111113,1,1,0.24598125925925934,0.17520856790123462,0.1481208000000001,0.16903403305785125,0.23792964462809926,0.3909574938271607,0.3938771775147929,0.4957874336734695,0.7323001597222222,1,0.28717935802469147,0.5084778125000001,0.47143537500000043,0.2844880123456791,0.42875075000000007,0.6668467777777778,0.5306186543209879,0.7480056718750001,0.914897953125,1,0.34083443209876557,0.1838607040816328,0.21472125694444455,0.21974211555555556,0.28055522666666677,0.3363711288888889,0.470405375,0.531113888888889,0.888772140625,1
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2112297968750002,0.21789088000000031,0.2834634722222226,0.2817262200000002,0.41096116326530646,0.3632337031250003,0.30393719000000013,0.6276143200000003,0.8111072500000004,1,0.13922658500000012,0.15179098891966766,0.30257218750000026,0.5673773750000006,0.4416213333333337,0.3996204693877553,0.3864298518518522,0.6508402500000005,0.6603750816326533,1,0.35761921303948574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21505472222222202,0.15055583999999977,0.25023883673469366,0.29671766666666655,0.4399270555555555,0.27321106,0.4996684999999999,0.5465057777777778,0.45730234374999995,0.9508169375,0.1413037612456747,0.13168487190082645,0.3303328222222222,0.6841182699999999,0.5486617200000001,0.4785315510204081,0.7317706799999997,0.8393155199999999,0.9377691599999998,1,0.36900460537190066,0.3203679908172636,0.5390000395408163,0.912815512345679,1,1,1,1,1,1,0.7487234764542938,0.8401143795013848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
