File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
o1_gr_e05,A,0,0.008406453746938767,0.00583098029999999,0.006411930047999992,0.005971145799999992,0.00826985430743801,0.009114790665088753,0.013552676390082641,0.024088016130612233,0.027751108114285706,1,0.003883840799999993,0.0055847319999999855,0.0043429144888888814,0.0055254915555555464,0.007037653247999993,0.011027678933333325,0.010860703199999993,0.016651733183999994,0.03263225119999999,1,0.004263131022222214,0.0063038249999999695,0.007153198199999981,0.004363338666666659,0.008070511999999988,0.008164569023999991,0.015768378449999988,0.02165515154999999,0.0182113453125,0.342415008,0.0049213847999999855,0.004951526399999991,0.005734632599999987,0.0046135839999999866,0.006024420440816314,0.008581993244444433,0.015536596949999986,0.02548853426938774,0.01741240136249999,0.05397281279999999,0.001392902044444434,0.0017066975999999894,0.004176519199999985,0.003183160177777768,0.004346704711111101,0.007298364088888884,0.007654744191999994,0.015365307213223134,0.015108031158477506,0.06142545446399999,0.00279335079183672,0.0031121727999999836,0.007522469999999978,0.004789152799999984,0.007162025471999984,0.007280824049999989,0.010713125951999991,0.02016386594999999,0.017892078612244896,0.06051032063999999,0.004237288533333327,0.005761159199999986,0.006084458399999985,0.003758558933333323,0.007367756399999986,0.00574379909999999,0.009159721055999992,0.012988677399999994,0.017500465535999998,0.15684863759999995,0.005275288599999995,0.008540371999999989,0.008632485599999986,0.0060193002666666575,0.004850752355555545,0.004649900088888881,0.006590447599999995,0.010369590646153838,0.023177100852892565,0.10988168639999996,0.008374491071999992,0.012357941599999983,0.01054931363265305,0.008757153066666657,0.009197936099999993,0.011909219327999983,0.009062066699999987,0.013204172088888884,0.01796146387199999,1,0.009658635768595032,0.008663695242603544,0.009728591799999993,0.008164240751020404,0.010806410303999993,0.0069453703999999925,0.004987602562499995,0.007010068387499995,0.010067300223999997,1
o1_gr_e06,A,0,0.008025445999999995,0.007320354247933881,0.008520793055999997,0.006836061599999997,0.006684541244444441,0.009365726474999997,0.012092995199999996,0.01652583110059171,0.03501045818181818,1,0.009538890299999997,0.006731457422222217,0.010294084799999988,0.009373195102040809,0.007542751180165284,0.01092719769917355,0.014971810433057849,0.01386471243737024,0.020490633068512107,1,0.007186332599999996,0.004598672711111106,0.007129626399999993,0.006408478432653055,0.007763376599999993,0.010013609087999994,0.017069659733333326,0.01810133475976331,0.031049056026446274,0.17905307039999996,0.0061680131265306045,0.004816847199999987,0.007632725399999977,0.008609462999999994,0.005118179911111107,0.00956717546666666,0.012418943920661151,0.012979080249134942,0.026649250799999996,0.112248896,0.0017552327039999935,0.0013739939999999943,0.004703392799999988,0.005075476799999997,0.0038864494079999946,0.006475634207999992,0.010019360399999993,0.011665899775999997,0.017670482774999996,0.1082769408,0.004712217983999991,0.001704847391999996,0.007214905799999984,0.006627873599999989,0.004881925599999995,0.005544494099999994,0.008989637471999996,0.014851821540495866,0.019851659706122446,0.1092812352,0.005736108930612237,0.0045349791999999885,0.0076006043999999875,0.0072609857999999805,0.004359209599999988,0.007108785791999992,0.005842018999999998,0.009948068222485205,0.019014137297041413,0.34258616640000006,0.005371678933333326,0.0034839255272727234,0.004928497649999994,0.005158341899999995,0.0038758992396694144,0.004833264783673458,0.004259084191735533,0.007256812856804731,0.011348669822485205,1,0.011167331199999995,0.007389680914285703,0.01379755079999999,0.012412123775999985,0.008561557799999994,0.006939688949999994,0.005278839749999995,0.008262701155555552,0.010305420199999995,1,0.01475214335999999,0.005095272342857139,0.006930697626446273,0.007918576423140493,0.010776233244444437,0.0077302608396694165,0.007508946844444444,0.005901862599999995,0.009881940959999995,1
o1_gr_e07,A,0,0.0032738237999999855,0.002357507067768587,0.007034924865306108,0.011758161306122438,0.01935920799999999,0.01885309604999999,0.030467039999999987,0.017200670826035495,0.03652175960816325,1,0.003944204799999973,0.0024835157333333233,0.004823952711111103,0.006603825999999995,0.012706997333333324,0.012495791399999998,0.018111955391999997,0.0179748478,0.021657817199999995,1,0.007095410999999982,0.0037883069999999903,0.007098075199999992,0.008038342044444435,0.015384614399999988,0.018715701599999995,0.02145685688888888,0.029864336399999993,0.02773545551999999,1,0.010030388399999994,0.008591551199999988,0.007048187199999987,0.011186208799999991,0.011419824711111104,0.01690717475555555,0.022614860444444433,0.030925701899999984,0.03284723697777778,1,0.003631957688888882,0.005670212767346924,0.005559705244444434,0.0054251577372781004,0.010946204271074376,0.013011265022485206,0.01856335059999999,0.021092916014201178,0.0286716236429752,1,0.00473124930612244,0.010631780999999983,0.00891643199999999,0.009826089299999993,0.014247007999999992,0.020423176177777773,0.02412060911999999,0.03706499519999999,0.08096312339999996,1,0.011027410199999985,0.011108861999999988,0.006965889749999992,0.0095572647111111,0.012875898287603297,0.021752047999999996,0.027980621866666666,0.0337797479111111,0.16228854000000004,1,0.00535283448888888,0.006816360599999989,0.005379398399999995,0.008465660599999994,0.015220009151999994,0.015132029583673462,0.02196555239999999,0.0258741496,0.1649577455999999,1,0.009421594399999988,0.008458302563265295,0.011464280228571417,0.01353256649999999,0.016659048671999993,0.029093954399999993,0.031239604977777766,0.041103275399999986,1,1,0.0037282629119999955,0.007893468088888883,0.005294430959169546,0.007316874787811632,0.008839362347107436,0.011952661447933876,0.016543189336288084,0.037966064711111094,1,1
o1_gr_e08,A,0,0.012441959999999983,0.014439859199999976,0.01231875839999999,0.011869640999999998,0.028441051200000032,0.014416858368000003,0.014695458047999996,0.029289622399999986,0.025892074800000005,0.0674657568,0.002793238399999995,0.0036547095999999966,0.0033774083555555556,0.005843430073469389,0.005816924999999999,0.006731623466666665,0.007181296992,0.0139032712,0.008731123799999997,0.022730691999999993,0.004373152199999995,0.0054342809999999965,0.004561768800000002,0.009234755999999993,0.006201969502040812,0.010478336000000001,0.013020714400000001,0.0124012719,0.012559039200000002,0.025775400799999997,0.004959786600000009,0.0045626003999999975,0.003896622400000003,0.008195394599999996,0.007477709599999991,0.007065427104000001,0.01606492639999999,0.016352935640816326,0.016668334933333334,0.035755923456,0.0016021147500000033,0.0017400170666666626,0.003117310577777772,0.005392484375510201,0.005481538271999999,0.00788905332892562,0.013326440533333334,0.014462822879999998,0.014800617799999997,0.0497972412,0.0024476544,0.0032584495999999994,0.005544580799999999,0.006357114514285715,0.008909354249999996,0.010389634848,0.01749795885,0.02430690906122449,0.020901170016,0.21884362559999984,0.006712346879999994,0.007741184400000004,0.0053962483591836734,0.00799830426122449,0.008785213055999998,0.01166213228429752,0.020011351049999997,0.023933917349999997,0.024743932800000003,1,0.004133064674380159,0.004952034844444443,0.005193227519999998,0.007354930175999996,0.009822982611570247,0.013488460958677683,0.0168250513983471,0.021489118559999996,0.018737059654437862,1,0.008790730200000004,0.016187144400000006,0.008026149333333331,0.011287552050000002,0.013963461688888887,0.021801365999999992,0.0262970649,0.026500833422222227,0.02989561066666666,1,0.006589538840236686,0.005641724671999999,0.005493196622222223,0.005952326530612243,0.007810936555102043,0.011012670688088637,0.01088831288620038,0.014600171248753466,0.02638785409586777,1
o1_gr_e09,A,0,0.010563933599999985,0.006124366432653055,0.00877587609599999,0.013003691399999996,0.020069142399999986,0.021190079999999972,0.01744026479999999,0.014867892863999988,0.0414618048,0.024850295424,0.004990530399999993,0.005455323999999995,0.006214821599999993,0.003587123399999998,0.0057376673999999924,0.009258971199999994,0.007300800711111104,0.007351866143999998,0.01254394814693877,0.010751633613223134,0.005085136799999992,0.0069310745999999895,0.007528762799999993,0.005959918399999996,0.006049735640816318,0.013748428799999997,0.008914615199999995,0.012293406955102032,0.012107877333333326,0.02255416559999999,0.004044961763265302,0.005009651999999991,0.006405532199999993,0.004904380799999988,0.0060337992489795855,0.012162562559999989,0.008055314495999992,0.011910691911111106,0.016746106049999994,0.023578457142857133,0.001732922666666662,0.0019051487999999929,0.0045850063999999914,0.0037956078222222186,0.005391313422222217,0.006880842922314045,0.009517366294214869,0.012071061818181813,0.01780438435555555,0.045448016399999985,0.002390186666666661,0.00445578393599999,0.007621520399999989,0.004722715733333328,0.008387675549999996,0.01063362204444444,0.013014685727999997,0.017891211022222218,0.01945548863999999,0.072618704,0.005845852799999994,0.0074555855999999905,0.0060518575999999906,0.006658881749999995,0.009525925688888886,0.012570631199999998,0.0172619392,0.022639155749999994,0.020918890944,0.23198172479999993,0.0036818159999999953,0.004202729855999995,0.005052449066666663,0.005949111599999995,0.009335561399999998,0.013400935616528923,0.016773878082644623,0.0258117498,0.02085181955702479,1,0.009977078399999994,0.013711924799999985,0.011192166399999995,0.008760559967999994,0.014664874311111107,0.015937002922314047,0.023507783111111104,0.02581842346666666,0.0420065928,1,0.004862867951020407,0.005357373355102037,0.005143938801384081,0.005349270460491491,0.0082081056,0.01148625764875346,0.011960244636734695,0.016017789176470586,0.025686709527272724,1
o1_gr_e10,A,0,0.013394142955102049,0.009908518752000007,0.008415918661224495,0.013174998336000006,0.017413894350000007,0.014026885344000007,0.013405182049704147,0.022080548448000007,0.06007124519999999,1,0.005254186775510209,0.007113139488000005,0.008382839328000007,0.01202274810000001,0.009966801888000006,0.011414976158677691,0.014670541600000007,0.019519288600000004,0.12844562399999998,1,0.007663322644897969,0.007853190400000008,0.007818876900000006,0.00894458070000001,0.012420248032653073,0.016084863900000006,0.021219413333333336,0.019887247981065094,1,1,0.007894811520000012,0.009208189800000018,0.004800722133333339,0.009066307200000007,0.009567132088888897,0.013873809312000005,0.015247336114285713,0.019357985025000003,0.364429296,1,0.001949957553719016,0.004551159200000011,0.004162659555555561,0.005592035200000009,0.0070702727005917225,0.012723243000000007,0.01660502600816327,0.019447695675000005,0.07187914598400001,1,0.002588046750000007,0.0037719392000000068,0.006007074400000012,0.00814198960000001,0.009293921568000005,0.0136910089785124,0.018156465600000005,0.023544013,0.066834602496,1,0.007030311552000018,0.00752764500000001,0.005624332800000013,0.007132985926530621,0.010640620350000006,0.011980042848000007,0.014273867200000004,0.017979629197633143,0.08941104000000001,1,0.0046444824888888965,0.005690970400000008,0.0038700074880000097,0.005846037024793395,0.011665239822222227,0.013741291584000006,0.015527128938842987,0.018856194485950422,0.024310407168000012,1,0.009859858560000018,0.008260743168000002,0.005030420977777782,0.010826727575510212,0.014360496750000009,0.01928581695000001,0.026449500342857146,0.035717305600000006,0.03443405054693879,1,0.008428227722448991,0.004304803834710751,0.004489416881632659,0.006871287195266278,0.00963146522130178,0.012945699862721899,0.01772556789421488,0.02410724977777778,0.030548031750000006,1
o1_gr_e11,A,0,0.03015676080000004,0.004141698347928999,0.006638130133333344,0.007500077434710748,0.008232612992000007,0.01307328360000001,0.018596942598347113,0.021197147304142013,0.07894537200000003,1,0.007154770050000008,0.004932330311111122,0.005088905856000006,0.008272404977777783,0.009605972469421492,0.012282145400000001,0.013624204387500005,0.019980518784000006,1,1,0.008652242400000013,0.006894018400000008,0.008063707200000011,0.01016695660408164,0.012375447750000008,0.01525639852800001,0.015770778975000007,0.033136754976,1,1,0.007501898644897969,0.006399543200000006,0.00900296409600001,0.00997156560000001,0.011034839111111118,0.014872434600000003,0.014809135607999997,0.07433183692800004,1,1,0.0024140183040000053,0.0017946522319526664,0.006472282400000014,0.005018932800000007,0.0063985304250000034,0.009670191173553723,0.01968488746666667,0.06218869988571431,1,1,0.004798948114285723,0.003169546311111119,0.010185967800000029,0.00728435205000001,0.009366023755102044,0.01859967411124261,0.023500687487999997,0.06308329782857144,1,1,0.00792890240000001,0.006314317600000009,0.006018557400000009,0.008631479700000009,0.012461115168000001,0.016427549652071015,0.021835716244897968,0.042958116266666665,1,1,0.004910046624000008,0.004495204512000006,0.007212707550000008,0.006628425502040821,0.009976340096000005,0.012780933060207616,0.024613353,0.038813587555555557,1,1,0.007459616718367357,0.005889052444444452,0.012377157600000008,0.011481359040000005,0.017683889184000004,0.0300534354,0.036890644050000004,0.03496661366400001,1,1,0.008399067022222229,0.006126033004958681,0.005691985762500004,0.007716016622222228,0.01062033457777778,0.016366255872000003,0.024445419200000002,0.02456326359183674,0.3677173056,1
o1_gr_e12,A,0,0.009287509224489798,0.006661829681632656,0.007307022400000006,0.0047351950222222295,0.0052489255952662735,0.008425056384000004,0.014259990857142859,0.030806626050000008,1,1,0.006078383424000002,0.004310091733333338,0.0061890256000000044,0.004414144000000003,0.005182986600000002,0.008814103493877552,0.015397109510059175,0.023135758800000007,1,1,0.005398588444444447,0.007549153200000011,0.007267779000000002,0.006591797600000007,0.007945455600000005,0.013375429688888892,0.01716453740000001,0.022116778236734698,1,1,0.00415330848,0.007050790800000007,0.006994958400000009,0.006552580000000002,0.008258057100000004,0.012632802336000004,0.02093907312000001,0.025091547400000004,1,1,0.0012759943952662745,0.002426287500000003,0.005039354400000002,0.004222855822222227,0.005593728800000002,0.009381594887573966,0.013863278464000005,0.0183801042,0.0839702844,1,0.0026016969600000045,0.003962181600000005,0.00818447400000001,0.006465910400000001,0.0084194973,0.011870439828099176,0.024662915100000005,0.023694443583471083,0.054264176799999994,1,0.006071819363265309,0.007455560832000007,0.008325547200000004,0.0047950410666666695,0.00976219376326531,0.011733714720000003,0.016231309646280993,0.019373010800000003,0.032217767822222215,1,0.007084260266666669,0.005046006755555557,0.0042658790400000035,0.004868180152066116,0.006852373765289259,0.011259575822222227,0.011343662712426036,0.014278678089795922,0.021090244600000002,1,0.008270765511111113,0.014644161000000004,0.013577338800000012,0.008193254755555558,0.012348021600000002,0.0192051872,0.01528181724444445,0.021542563350000005,0.02634906105,0.10871198640000004,0.009816031644444449,0.005295188277551025,0.006183972200000003,0.006328572928,0.008079990528000004,0.009687488512,0.0135476748,0.015296080000000004,0.025596637649999997,0.0721338624
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00929411106250001,0.009587198720000014,0.012472392777777796,0.012395953680000009,0.018082291183673486,0.015982282937500012,0.013373236360000006,0.02761503008000001,0.03568871900000002,0.08057101800000006,0.006125969740000005,0.006678803512465378,0.01331317625000001,0.02496460450000003,0.019431338666666683,0.017583300653061233,0.017002913481481495,0.02863697100000002,0.02905650359183675,0.08858704800000007,0.015735245373737373,0.10322364261224491,1,1,1,1,1,1,1,1,0.09941028762500004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009462407777777768,0.00662445695999999,0.01101050881632652,0.013055577333333328,0.019356790444444442,0.01202128664,0.021985413999999995,0.02404625422222222,0.020121303124999997,0.04183594524999999,0.006217365494809687,0.0057941343636363635,0.014534644177777778,0.03010120388,0.02414111568000001,0.021055388244897957,0.03219790991999998,0.036929882879999994,0.041261843039999996,1,0.01623620263636363,0.014096191595959597,0.02371600173979592,0.04016388254320988,0.07685833818181818,1,1,1,1,1,0.03294383296398893,0.03696503269806093,0.38853482800000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e03,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0046664189024943304,0.007179101111111111,0.009417374775510204,0.01778781277777777,0.022322257760000002,0.03268571349999999,0.022460949387755103,0.16414226399999998,1,1,0.005965887506944443,0.006597477159763313,0.015208361437500002,0.022431829749999996,0.01627270228571429,0.011392654777777777,0.02918701455999999,0.01786549382716049,0.020992836562500002,0.06010406844444443,0.056204552555555544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-04_gr_e04,D,3,1,1,0.1338266776,0.02637141327799999,0.020879884989619377,0.03499234679111111,1,1,1,1,1,0.05534890586400001,0.020847108702777783,0.017636572758579886,0.01866950802283951,0.02244753568750001,1,1,1,1,0.03213525573827162,0.02198578746388888,0.018372005613888884,0.013382153907142856,0.01360867005217391,0.02533756338095237,1,1,1,1,0.01830569356,0.018973373261111107,0.014008105850887574,0.013303713413223138,0.014507027601500001,0.028251310521329637,1,1,1,1,0.003504510505999995,0.0045591548519999985,0.00715189797142857,0.008367931299999997,0.01302103074513889,0.038896987214285715,1,1,1,1,0.00199835525555555,0.002534028587999998,0.004279526241666664,0.007682182829585796,0.00978472346659729,0.030336809312962964,1,1,1,1,0.007382693678106508,0.008760528393388431,0.007465281152662719,0.008618274991666664,0.009393996101560876,0.036494299047111114,1,1,1,1,0.011132282828373702,0.019259015585185182,0.013268463036111112,0.0109617232375,0.009907435998444444,0.05066435498842975,1,1,1,1,0.037717302738888896,0.026531350999999995,0.019117472303999995,0.017906313859259258,0.013268723573407203,0.05748530019400002,1,1,1,1,1,1,0.0977442431,0.01994907589629629,0.014551196428571429,0.04567817343703703,1,1,1,1
o2-04_gr_e05,D,3,1,1,1,0.06774147450000001,0.024395992757396442,0.02789564984705882,0.120456794528,1,1,1,1,0.08553494942222223,0.031605708246874996,0.019030948221301778,0.016580263198765433,0.019463525630208332,0.118372024848,1,1,1,0.02789807642222222,0.024443634697999986,0.025366270325925915,0.023536404353086415,0.013248990264999998,0.019201478676041668,0.07553477157187499,1,1,1,0.029111173855555547,0.023989539051851846,0.017670563249586775,0.014336762436111107,0.014368370683737024,0.023105250714,0.15183549360000004,1,1,1,0.004251227342857136,0.007057551314285705,0.008162238849999998,0.009688629601388886,0.01276118280277008,0.02160648427809917,0.20342693466666667,1,1,1,0.0024016698571428445,0.003265057459999996,0.005666653398347102,0.008109418145562125,0.010500148582608695,0.01779804023292181,0.15239913447499998,1,1,1,0.008123173605555542,0.006438602654166662,0.009240647101388886,0.009970253899999998,0.009432862628994081,0.01982266142304,0.2036734149333333,1,1,1,0.00925672262721893,0.010876683097041416,0.016158189125619827,0.020587824911111108,0.016840475772781062,0.020358228373913045,0.6111392881999999,1,1,1,0.011358554024999997,0.028513206457142854,0.024078635656790116,0.020111570737190086,0.023796974655999996,0.019429922694097223,1,1,1,1,0.10288418419999998,0.07270514564444441,0.03853468632222222,0.027470625795061727,0.021481205861111113,0.019841579346260386,1,1,1,1
o2-04_gr_e06,D,3,1,1,1,0.07735450364444445,0.038882420718750005,0.04173014679166667,0.2966140835,1,1,1,1,0.11571553805,0.024791461367901235,0.02182568840199999,0.014651631281,0.020641288226086955,0.08514658091428573,1,1,1,0.028416573959374986,0.020055199181818178,0.023195010809876543,0.014699836539644967,0.013709224211634348,0.018983864200000006,0.07448998068750001,1,1,1,0.02386498859999999,0.027595182485714277,0.0201177339308642,0.01614786852,0.01365106008581315,0.022559022149999997,0.09988609497222221,1,1,1,0.004340164583999996,0.005615273474999996,0.006857342721428571,0.009366134526388886,0.013629490847656252,0.019221391791304346,0.119645170344,1,1,1,0.0017975939142857121,0.002962122435999999,0.004790661215277773,0.008500937520833328,0.010601450880999999,0.01657908298431953,0.07442294179687502,1,1,1,0.009891817638888885,0.0053166822290123435,0.00794782776484375,0.009792227164285712,0.01279472136401384,0.01633426087321429,0.08532512465714288,1,1,1,0.012334522142857145,0.013719993678571431,0.01714697875138889,0.018157901999999997,0.01935455618842975,0.01631327997152,0.09929647898333334,1,1,1,0.060874715824999995,0.02757861942716049,0.02485932414,0.02168368836859505,0.023291506783999997,0.01629191617312,0.08449318771428573,1,1,1,1,1,0.12780962459999992,0.03684897685714286,0.023680694580165286,0.012262017568554686,0.06888260426249998,1,1,1
o2-07_gr_e07,B,1,1,1,1,1,1,1,1,1,1,1,0.03787849395555556,0.08009531662222222,0.2603215104000002,0.08633500586666668,0.13264966960000005,0.2672421024000001,0.054758715648000014,0.05187699328,0.08284970275555556,1,0.014815352377777783,0.014046607542857144,0.02353831711604939,0.016700365595266272,0.03688273182222222,0.01638231542857143,0.037342414666666685,0.021829846304000002,0.028583506742857145,0.16651523839999993,0.01136398165,0.009988611332231404,0.01199023632592593,0.008056859304142013,0.016561108899999996,0.011751972711111114,0.013610273824000005,0.012262725791735539,0.014572376138271607,0.0163707824,0.004012838144000003,0.0029302539636363637,0.005361845485714286,0.006119098299999999,0.010741508736000006,0.006189002400000001,0.013066255104000004,0.009004473800000003,0.012700068888888888,0.006735698285714285,0.004085320063999995,0.003074783288888887,0.005314993828571429,0.005719904434567902,0.014184967999999997,0.007194331061728394,0.015064011648000005,0.010420927299999999,0.014465119822222223,0.007129279237500001,0.014000402303999999,0.007265866943999999,0.012948559555555562,0.009279864608000002,0.015695762133333332,0.011416836032000001,0.01993059724444444,0.014331351032098769,0.015231745303703706,0.014342647061157022,0.025641196672000002,0.01329381870617284,0.01846358628571429,0.013050003966942147,0.025316957244444452,0.02325515931428572,0.021044165800000004,0.022136968700000002,0.031069388622222218,0.018374132231404956,0.020697203450000003,0.02076470375000001,0.033869184384000016,0.0227274817,0.03764343475199999,0.02424024785,0.041063860096,0.023052634785185187,0.045406798976,0.03837756284444445,1,1,1,1,1,1,1,1,1,1
o2-07_gr_e08,B,1,1,1,1,1,1,1,1,1,1,1,0.0543356044,0.22316813120000004,1,1,1,1,0.08696279573333333,0.03230597125000001,0.050595544832000024,1,0.016115736448000007,0.015989551511111113,0.020620121760000006,0.018257485400000006,0.02984067590000001,0.02117106083966943,0.033347082514285725,0.01952992520991736,0.027280088150000006,0.03314305142857144,0.018251138304000002,0.006738558151111113,0.01700452114285715,0.008357623480888891,0.011418076773553727,0.012200974955555563,0.020658263771428584,0.010358301485714292,0.021556111085714293,0.012130262822222225,0.005090080000000008,0.0031249935802469156,0.006158397777777784,0.004120874314049591,0.013855139200000017,0.006502885760000004,0.011085425866666679,0.007913243575308648,0.011097585828571437,0.005678445937500002,0.006738121600000012,0.0029906710400000053,0.007039439555555563,0.0047553356480000055,0.011315583104000009,0.006997738153086424,0.013451047680000008,0.007058604672000005,0.019256336400000004,0.006000680262500003,0.03915300231111113,0.007366912265088761,0.018187782044444458,0.009229389866666672,0.015329117257142862,0.010017274400000003,0.01638656040000001,0.01097466284444445,0.022033802311111118,0.008212224395061734,0.02463471771428572,0.013578643673372788,0.02617276891428572,0.01869776540800001,0.032569110311111114,0.017453824714049593,0.039263707392000025,0.019582649632,0.038899116032000025,0.020286088704000012,0.21705918080000006,0.05650469720000001,0.07711636053333334,0.03852087120000002,0.07767594986666669,0.039230125511111116,0.05913765060000002,0.02940051415000001,0.03939638764444446,0.04850631654400002,1,1,1,1,1,1,1,1,1,1
o2-07_gr_e09,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0755502118,0.07561865360000002,0.0481741897777778,1,0.02577654835,0.029774509955555566,0.031052538650000017,0.02500682508800001,0.044125120355555575,0.016985484775,0.032119528,0.020724450133333336,0.02602657078518518,0.0315471126857143,0.069266456,0.010668036839669423,0.008461087862500003,0.027344104355555565,0.01763427097600001,0.014697981511111109,0.01758820954074075,0.012280821737278113,0.026014431022222225,0.006765504442975208,5.0551200000001916e-05,0.0035325298285714276,0.0060229810285714275,0.005387638597530866,0.008839079200000002,0.008020974850000005,0.01178226684444445,0.009902262650000004,0.01418259795555556,0.005567923758448754,0.002260003200000043,0.004712547000000004,0.004830313600000002,0.0053728194765432155,0.008408694400000005,0.00788428894814815,0.011819220571428578,0.01332525302857143,0.01712547262222223,0.005632963219834711,1,0.022153623800000015,0.01343682293333334,0.008879427570247934,0.01782046933333334,0.01093892929586777,0.020882661955555562,0.013005199153719012,0.018818611699999998,0.00872587799224377,1,0.02410803111111112,0.014612956288000006,0.019714102100000012,0.02079992915000001,0.021972188700000006,0.026187184457142867,0.027200875428571438,0.03304329902222223,0.01152495126913581,1,0.04830135660000002,0.039218240768000005,0.02940768502857144,0.04173624806400002,0.03523437742222223,0.031385755885714295,0.04378941683200001,0.055409846800000016,0.028284891250000006,1,1,1,1,1,1,1,1,1,1
o2-10_gr_e10,B,1,0.09592509374999998,0.09074995575000007,0.031047364583333348,0.09826619475000004,0.10368759375,1,1,1,1,1,0.012742075454081637,0.019400645906250003,0.014052619541666672,0.018979984560000007,0.025417118156250012,0.018051818812500002,0.02842710623437502,0.020107435666666673,0.025824032460000007,0.06784007118750003,0.007408837265625001,0.014024652140625008,0.00789992347265625,0.012656655145833338,0.014020831625000002,0.013275978443877555,0.026137564406250008,0.017842045875000004,0.028346399953125007,0.019926792708333335,0.008167884703125008,0.008292731578125006,0.0065151994583333385,0.010022296230000007,0.009350367770833338,0.00902031261734694,0.010078670173469395,0.011459634413265305,0.016863842880000007,0.01121962451953125,0.0011015845208333338,0.004204850416666676,0.0037111142083333356,0.006382561453125002,0.009553881833333343,0.006296922750000003,0.010323816656250007,0.006102231972656252,0.012747350015625004,0.005399124146449706,0.0020700552539062505,0.006088167562500005,0.003366705140625003,0.0073282657500000035,0.005384790666666671,0.008456963437500006,0.010167909000000003,0.005281422796875003,0.011004605156250007,0.004246516450000002,0.006480792612244901,0.011491713890625003,0.007845730193877553,0.014145784875000006,0.007553360191406253,0.014268047700000007,0.023028999166666685,0.008962643953125005,0.018242783859375004,0.006781426259999999,0.01189352377083334,0.014783655720000004,0.010448597226562504,0.014559971750000003,0.013810973464285718,0.017425271500000002,0.025855885921875005,0.013124833652343753,0.021468982230000003,0.03747626708333335,0.016984093645833337,0.025593936046875,0.013992800015625004,0.01981341229166667,0.024376345530000003,0.018667691250000014,0.027475408770000008,0.01583488922222222,0.028631605890000005,1,0.05704553868749999,0.11753830874999995,1,0.06462114356250002,0.06837518343750004,1,0.1484799442500001,1,1,1
o2-10_gr_e11,A,0,1,0.0016758525937499984,0.0027625626600000027,0.006047002680000003,0.008013998770833334,0.009131261355468753,0.014059920183673476,0.011339727720000003,1,1,1,0.0012394704600000035,0.0036307379100000035,0.005259163102040822,0.008122949531250005,0.011417102789062505,0.016408743198979593,0.021687237625000008,1,1,1,0.0015276531000000034,0.0034508086800000026,0.004941296191406252,0.009284697030612249,0.01333731521938776,0.01726372712755103,0.04585997599999999,1,1,1,0.0026469941718750005,0.004775719640625,0.006392781958333336,0.010735056895833336,0.013810851658163268,0.02462724954000001,0.03489413123437501,1,1,0.0009075160312500003,0.004256059916666673,0.004886260875,0.00638295904166667,0.008837324859375006,0.01694264477083334,0.022050427750000004,0.07260049331249999,1,1,0.0016807063125000054,0.002973769590000002,0.0029997771562500024,0.0059409064687500025,0.010715498632653064,0.013370110863281255,0.019355467056122455,0.049378282166666676,1,1,0.005090639833333343,0.0030291440833333395,0.005998084439999999,0.005889594879629631,0.011673850193877556,0.015621312734693879,0.017074188808593755,0.07492602618750002,1,1,0.0045273972656250045,0.00421502646,0.006747965687500006,0.013016400120000002,0.013969983416666672,0.018650325770833337,0.02283484706250001,0.07570168968750002,1,1,0.007968219666666672,0.00894803500000001,0.006470811198979597,0.011655931854166673,0.016012635458333337,0.02955790303125002,0.02284541700000001,0.050901426500000006,1,1,0.004516341333333337,0.006181568645833337,0.008811064729166668,0.008905466132812505,0.010897041796296298,0.017136610469387758,0.019867586816326537,0.022203706790816326,1,1
